@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute TPCP_CLASS {Medium,High,Low,None}
@attribute TSNW_CLASS {Low,High}
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
156.4,36.3817,-119.0264,4,High,Low,Medium
156.4,36.3817,-119.0264,5,Low,Low,High
156.4,36.3817,-119.0264,6,None,Low,High
156.4,36.3817,-119.0264,7,None,Low,High
823.0,33.2372,-116.7614,1,High,Low,Low
823.0,33.2372,-116.7614,2,High,Low,Low
823.0,33.2372,-116.7614,3,High,Low,Low
823.0,33.2372,-116.7614,4,Medium,Low,Low
823.0,33.2372,-116.7614,5,Medium,Low,Medium
823.0,33.2372,-116.7614,6,Low,Low,Medium
823.0,33.2372,-116.7614,7,Low,Low,High
823.0,33.2372,-116.7614,8,Low,Low,High
823.0,33.2372,-116.7614,9,Low,Low,High
823.0,33.2372,-116.7614,10,High,Low,Medium
823.0,33.2372,-116.7614,11,High,Low,Low
823.0,33.2372,-116.7614,12,Medium,Low,Low
823.0,33.2372,-116.7614,1,Medium,Low,Low
823.0,33.2372,-116.7614,2,High,Low,Low
823.0,33.2372,-116.7614,3,High,Low,Low
823.0,33.2372,-116.7614,4,High,Low,Medium
823.0,33.2372,-116.7614,5,Low,Low,Medium
823.0,33.2372,-116.7614,6,None,Low,Medium
823.0,33.2372,-116.7614,7,Medium,Low,High
823.0,33.2372,-116.7614,8,Low,Low,High
823.0,33.2372,-116.7614,9,Low,Low,High
823.0,33.2372,-116.7614,10,Low,Low,Medium
823.0,33.2372,-116.7614,11,Medium,Low,Low
823.0,33.2372,-116.7614,12,High,Low,Low
823.0,33.2372,-116.7614,1,High,Low,Low
823.0,33.2372,-116.7614,2,High,Low,Low
823.0,33.2372,-116.7614,3,High,Low,Low
823.0,33.2372,-116.7614,4,Low,Low,Medium
823.0,33.2372,-116.7614,5,Medium,Low,Medium
823.0,33.2372,-116.7614,6,None,Low,High
823.0,33.2372,-116.7614,7,Medium,Low,High
823.0,33.2372,-116.7614,8,None,Low,High
823.0,33.2372,-116.7614,9,Medium,Low,Low
823.0,33.2372,-116.7614,10,High,Low,Medium
823.0,33.2372,-116.7614,11,Medium,Low,Low
823.0,33.2372,-116.7614,12,Medium,Low,Low
823.0,33.2372,-116.7614,1,Low,Low,Low
823.0,33.2372,-116.7614,2,High,Low,Low
823.0,33.2372,-116.7614,3,High,Low,Low
823.0,33.2372,-116.7614,4,High,Low,Medium
823.0,33.2372,-116.7614,5,Low,Low,Medium
823.0,33.2372,-116.7614,6,None,Low,Medium
823.0,33.2372,-116.7614,7,Low,Low,High
118.0,41.8452,-123.9647,1,High,Low,None
118.0,41.8452,-123.9647,2,High,Low,None
118.0,41.8452,-123.9647,3,High,Low,None
118.0,41.8452,-123.9647,4,High,Low,None
118.0,41.8452,-123.9647,5,High,Low,None
118.0,41.8452,-123.9647,6,High,Low,None
118.0,41.8452,-123.9647,7,Medium,Low,None
118.0,41.8452,-123.9647,8,None,Low,None
118.0,41.8452,-123.9647,9,High,Low,None
118.0,41.8452,-123.9647,10,High,Low,None
118.0,41.8452,-123.9647,11,High,Low,None
118.0,41.8452,-123.9647,12,High,Low,None
118.0,41.8452,-123.9647,1,High,Low,None
118.0,41.8452,-123.9647,2,High,Low,None
118.0,41.8452,-123.9647,3,High,Low,None
118.0,41.8452,-123.9647,4,High,Low,None
118.0,41.8452,-123.9647,5,High,Low,None
118.0,41.8452,-123.9647,6,High,Low,None
118.0,41.8452,-123.9647,7,Medium,Low,None
118.0,41.8452,-123.9647,8,None,Low,None
118.0,41.8452,-123.9647,9,None,Low,None
118.0,41.8452,-123.9647,10,High,Low,None
118.0,41.8452,-123.9647,11,High,Low,None
118.0,41.8452,-123.9647,12,High,Low,None
118.0,41.8452,-123.9647,1,High,Low,None
118.0,41.8452,-123.9647,2,High,Low,None
118.0,41.8452,-123.9647,3,High,Low,None
118.0,41.8452,-123.9647,4,High,Low,None
118.0,41.8452,-123.9647,5,Medium,Low,None
118.0,41.8452,-123.9647,6,Medium,Low,None
118.0,41.8452,-123.9647,7,Low,Low,None
118.0,41.8452,-123.9647,8,High,Low,None
118.0,41.8452,-123.9647,9,Low,Low,None
118.0,41.8452,-123.9647,10,High,Low,None
118.0,41.8452,-123.9647,11,Medium,Low,None
118.0,41.8452,-123.9647,12,High,Low,None
118.0,41.8452,-123.9647,1,High,Low,None
118.0,41.8452,-123.9647,2,High,Low,None
118.0,41.8452,-123.9647,3,High,Low,None
118.0,41.8452,-123.9647,4,High,Low,None
118.0,41.8452,-123.9647,5,Medium,Low,None
118.0,41.8452,-123.9647,6,Medium,Low,None
118.0,41.8452,-123.9647,7,Low,Low,None
1389.9,40.1703,-121.0883,1,Medium,High,Low
1389.9,40.1703,-121.0883,2,High,High,None
1389.9,40.1703,-121.0883,3,High,High,None
1389.9,40.1703,-121.0883,4,High,High,None
1389.9,40.1703,-121.0883,5,High,High,None
1389.9,40.1703,-121.0883,6,High,High,None
1389.9,40.1703,-121.0883,7,None,Low,None
1389.9,40.1703,-121.0883,8,None,Low,Medium
1389.9,40.1703,-121.0883,9,Low,Low,Medium
1389.9,40.1703,-121.0883,10,High,Low,Low
1389.9,40.1703,-121.0883,11,High,High,None
1389.9,40.1705,-121.0886,12,Low,High,None
1389.9,40.1705,-121.0886,1,Medium,Low,None
1389.9,40.1705,-121.0886,2,High,Low,None
1389.9,40.1705,-121.0886,3,High,Low,None
1389.9,40.1705,-121.0886,4,Medium,Low,None
1389.9,40.1705,-121.0886,5,High,Low,None
1389.9,40.1705,-121.0886,6,Medium,Low,None
1389.9,40.1705,-121.0886,7,None,Low,None
1389.9,40.1705,-121.0886,8,None,Low,Low
1389.9,40.1705,-121.0886,9,Medium,Low,Low
1389.9,40.1705,-121.0886,10,High,Low,None
1389.9,40.1705,-121.0886,11,High,Low,None
1389.9,40.1705,-121.0886,12,Medium,High,None
1389.9,40.1705,-121.0886,1,High,Low,Low
1389.9,40.1705,-121.0886,2,High,High,Low
1389.9,40.1705,-121.0886,3,High,Low,None
1389.9,40.1705,-121.0886,4,Medium,Low,None
1389.9,40.1705,-121.0886,5,Medium,Low,Medium
1389.9,40.1705,-121.0886,6,None,Low,Medium
1389.9,40.1705,-121.0886,7,None,Low,High
2071.7,37.9567,-119.1194,1,Medium,High,None
2071.7,37.9567,-119.1194,2,High,High,Low
2071.7,37.9567,-119.1194,3,High,High,Low
2071.7,37.9567,-119.1194,4,Medium,High,Low
2071.7,37.9567,-119.1194,5,Low,High,Low
2071.7,37.9567,-119.1194,6,Medium,Low,Medium
2071.7,37.9567,-119.1194,7,Low,Low,High
2071.7,37.9567,-119.1194,8,Low,Low,Low
2071.7,37.9567,-119.1194,9,Medium,Low,Medium
2071.7,37.9567,-119.1194,10,Medium,High,Low
2071.7,37.9567,-119.1194,11,Low,High,Low
2071.7,37.9567,-119.1194,12,High,High,None
2071.7,37.9567,-119.1194,1,High,High,Low
2071.7,37.9567,-119.1194,2,Low,High,Low
2071.7,37.9567,-119.1194,3,Medium,High,Low
2071.7,37.9567,-119.1194,4,Medium,High,Low
2071.7,37.9567,-119.1194,5,Medium,High,Medium
2071.7,37.9567,-119.1194,6,Low,Low,Medium
2071.7,37.9567,-119.1194,7,Low,Low,High
2071.7,37.9567,-119.1194,8,Medium,Low,High
2071.7,37.9567,-119.1194,9,Low,Low,Medium
2071.7,37.9567,-119.1194,10,Medium,High,Medium
2071.7,37.9567,-119.1194,11,Medium,High,Low
2071.7,37.9567,-119.1194,12,High,High,Low
2071.7,37.9567,-119.1194,1,Low,High,None
2071.7,37.9567,-119.1194,2,Medium,High,Low
2071.7,37.9567,-119.1194,3,Low,High,Low
2071.7,37.9567,-119.1194,4,Medium,High,Low
2071.7,37.9567,-119.1194,5,Medium,Low,Medium
2071.7,37.9567,-119.1194,6,Low,Low,Medium
2071.7,37.9567,-119.1194,7,Medium,Low,High
2071.7,37.9567,-119.1194,8,Medium,Low,High
2071.7,37.9567,-119.1194,9,Medium,Low,Medium
2071.7,37.9567,-119.1194,10,Medium,High,Low
2071.7,37.9567,-119.1194,11,Low,High,Low
2071.7,37.9567,-119.1194,12,Medium,High,Low
2071.7,37.9567,-119.1194,1,High,High,Low
2071.7,37.9567,-119.1194,2,High,High,Low
2071.7,37.9567,-119.1194,3,High,High,Low
2071.7,37.9567,-119.1194,4,Medium,High,Low
2071.7,37.9567,-119.1194,5,Medium,High,Medium
2071.7,37.9567,-119.1194,6,Medium,Low,Medium
2071.7,37.9567,-119.1194,7,Medium,Low,High
122.8,41.3089,-123.5317,1,High,High,Low
122.8,41.3089,-123.5317,2,High,High,Low
122.8,41.3089,-123.5317,3,High,High,Low
122.8,41.3089,-123.5317,4,High,Low,Low
122.8,41.3089,-123.5317,5,High,Low,Medium
122.8,41.3089,-123.5317,6,High,Low,Medium
122.8,41.3089,-123.5317,7,Low,Low,High
122.8,41.3089,-123.5317,8,None,Low,High
122.8,41.3089,-123.5317,9,Low,Low,High
122.8,41.3089,-123.5317,10,High,Low,Medium
122.8,41.3089,-123.5317,11,High,Low,Low
122.8,41.3089,-123.5317,12,High,Low,Low
122.8,41.3089,-123.5317,1,High,High,Low
122.8,41.3089,-123.5317,2,High,Low,Low
122.8,41.3089,-123.5317,3,High,High,Low
122.8,41.3089,-123.5317,4,High,High,Medium
122.8,41.3089,-123.5317,5,Medium,Low,Medium
122.8,41.3089,-123.5317,6,High,Low,Medium
122.8,41.3089,-123.5317,7,Medium,Low,High
122.8,41.3089,-123.5317,8,None,Low,High
122.8,41.3088,-123.5316,9,None,Low,High
122.8,41.3088,-123.5316,10,High,Low,Low
122.8,41.3088,-123.5316,11,High,Low,Low
122.8,41.3088,-123.5316,12,High,High,Low
122.8,41.3088,-123.5316,1,High,Low,Low
122.8,41.3088,-123.5316,2,Medium,Low,Low
122.8,41.3088,-123.5316,3,High,Low,Low
122.8,41.3088,-123.5316,4,High,Low,Medium
122.8,41.3088,-123.5316,5,High,Low,Medium
122.8,41.3088,-123.5316,6,Medium,Low,High
122.8,41.3088,-123.5316,7,None,Low,High
122.8,41.3088,-123.5316,8,Low,Low,High
122.8,41.3088,-123.5316,9,High,Low,High
122.8,41.3088,-123.5316,10,Low,Low,Medium
122.8,41.3088,-123.5316,11,High,Low,Low
122.8,41.3088,-123.5316,12,Medium,Low,Low
122.8,41.3088,-123.5316,1,High,High,Low
122.8,41.3088,-123.5316,2,High,High,Low
122.8,41.3088,-123.5316,3,High,Low,Medium
122.8,41.3088,-123.5316,4,High,Low,Medium
122.8,41.3088,-123.5316,5,Medium,Low,Medium
122.8,41.3088,-123.5316,6,Medium,Low,High
122.8,41.3088,-123.5316,7,Low,Low,High
77.4,39.7458,-122.1997,1,Low,Low,None
77.4,39.7458,-122.1997,2,Medium,Low,Low
77.4,39.7458,-122.1997,3,High,Low,Low
77.4,39.7458,-122.1997,4,Medium,Low,Medium
77.4,39.7458,-122.1997,5,Low,Low,Medium
77.4,39.7458,-122.1997,6,Low,Low,Low
77.4,39.7458,-122.1997,7,None,Low,Medium
77.4,39.7458,-122.1997,8,None,Low,Low
77.4,39.7458,-122.1997,9,Medium,Low,Low
77.4,39.7458,-122.1997,10,Low,Low,Low
77.4,39.7458,-122.1997,11,High,Low,Low
77.4,39.7458,-122.1997,12,High,Low,Low
77.4,39.7458,-122.1997,1,Low,Low,None
77.4,39.7458,-122.1997,2,Medium,Low,Low
77.4,39.7458,-122.1997,3,High,Low,Low
77.4,39.7458,-122.1997,4,Medium,Low,Medium
77.4,39.7458,-122.1997,5,None,Low,Low
77.4,39.7458,-122.1997,6,Low,Low,Low
77.4,39.7458,-122.1997,7,None,Low,High
77.4,39.7458,-122.1997,8,None,Low,High
77.4,39.7458,-122.1997,9,None,Low,High
77.4,39.7458,-122.1997,10,Medium,Low,High
77.4,39.7458,-122.1997,11,High,Low,Medium
77.4,39.7458,-122.1997,12,High,Low,Low
77.4,39.7458,-122.1997,1,High,Low,Low
77.4,39.7458,-122.1997,2,Low,Low,Low
77.4,39.7458,-122.1997,3,Medium,Low,Medium
77.4,39.7458,-122.1997,4,Medium,Low,Medium
77.4,39.7458,-122.1997,5,Low,Low,High
77.4,39.7458,-122.1997,6,Low,Low,High
77.4,39.7458,-122.1997,7,None,Low,High
77.4,39.7458,-122.1997,8,None,Low,High
77.4,39.7458,-122.1997,9,High,Low,High
77.4,39.7458,-122.1997,10,Low,Low,Medium
77.4,39.7458,-122.1997,11,Medium,Low,Medium
77.4,39.7458,-122.1997,12,Low,Low,Low
77.4,39.7458,-122.1997,1,Low,Low,Medium
77.4,39.7458,-122.1997,2,High,Low,Low
77.4,39.7458,-122.1997,3,High,Low,Medium
77.4,39.7458,-122.1997,4,Medium,Low,Medium
77.4,39.7458,-122.1997,5,Low,Low,High
77.4,39.7458,-122.1997,6,None,Low,High
77.4,39.7458,-122.1997,7,None,Low,High
965.3,34.3592,-116.5378,1,Low,Low,Low
965.3,34.3592,-116.5378,2,Medium,Low,Low
965.3,34.3592,-116.5378,3,Low,Low,Medium
965.3,34.3592,-116.5378,4,Low,Low,Medium
965.3,34.3592,-116.5378,5,None,Low,Medium
965.3,34.3592,-116.5378,6,None,Low,High
965.3,34.3592,-116.5378,7,Low,Low,High
965.3,34.3592,-116.5378,8,High,Low,High
965.3,34.3591,-116.5378,9,Medium,Low,High
965.3,34.3591,-116.5378,10,Low,Low,High
965.3,34.3591,-116.5378,11,Low,Low,Low
965.3,34.3591,-116.5378,12,Low,Low,Low
965.3,34.3591,-116.5378,1,Low,Low,Low
965.3,34.3591,-116.5378,2,Low,Low,Low
965.3,34.3591,-116.5378,3,Low,Low,Medium
965.3,34.3591,-116.5378,4,Low,Low,Medium
965.3,34.3591,-116.5378,5,None,Low,High
965.3,34.3591,-116.5378,6,None,Low,High
965.3,34.3591,-116.5378,7,Medium,Low,High
965.3,34.3591,-116.5378,8,Medium,Low,High
965.3,34.3591,-116.5378,9,Low,Low,High
965.3,34.3591,-116.5378,10,Low,Low,High
965.3,34.3591,-116.5378,11,Medium,Low,Medium
965.3,34.3591,-116.5378,12,Low,Low,Low
965.3,34.3591,-116.5378,1,Medium,Low,Low
965.3,34.3591,-116.5378,2,Low,High,Low
965.3,34.3591,-116.5378,3,Low,Low,Medium
965.3,34.3591,-116.5378,4,None,Low,Medium
965.3,34.3591,-116.5378,5,Low,Low,High
965.3,34.3591,-116.5378,6,None,Low,High
965.3,34.3591,-116.5378,7,Low,Low,High
965.3,34.3591,-116.5378,8,Medium,Low,High
965.3,34.3591,-116.5378,9,Low,Low,High
965.3,34.3591,-116.5378,10,Low,Low,Medium
965.3,34.3591,-116.5378,11,High,Low,Medium
965.3,34.3591,-116.5378,12,Low,Low,Low
965.3,34.3591,-116.5378,1,None,Low,Low
965.3,34.3591,-116.5378,2,Low,Low,Medium
965.3,34.3591,-116.5378,3,Low,Low,Low
965.3,34.3591,-116.5378,4,Low,Low,Medium
965.3,34.3591,-116.5378,5,Low,Low,High
965.3,34.3591,-116.5378,6,None,Low,High
965.3,34.3591,-116.5378,7,Low,Low,High
82.3,36.9539,-120.0378,1,High,Low,Low
82.3,36.9539,-120.0378,2,High,Low,Low
82.3,36.9539,-120.0378,3,High,Low,Medium
82.3,36.9539,-120.0378,4,Low,Low,Medium
82.3,36.9539,-120.0378,5,Medium,Low,Medium
82.3,36.9539,-120.0378,6,Low,Low,High
82.3,36.9539,-120.0378,7,None,Low,Medium
82.3,36.9539,-120.0378,8,None,Low,High
82.3,36.9539,-120.0378,9,None,Low,High
82.3,36.9539,-120.0378,10,Medium,Low,Medium
82.3,36.9539,-120.0378,11,Medium,Low,Low
82.3,36.9539,-120.0378,12,Low,Low,Low
82.3,36.9539,-120.0378,1,Low,Low,Low
82.3,36.9539,-120.0378,2,Low,Low,Low
82.3,36.9539,-120.0378,3,High,Low,Medium
82.3,36.9539,-120.0378,4,Medium,Low,Medium
82.3,36.9539,-120.0378,5,None,Low,High
82.3,36.9539,-120.0378,6,Low,Low,High
82.3,36.9539,-120.0378,7,None,Low,High
82.3,36.9539,-120.0378,8,None,Low,High
82.3,36.9539,-120.0378,9,None,Low,Low
82.3,36.9539,-120.0378,10,Medium,Low,Low
82.3,36.9539,-120.0378,11,Medium,Low,Low
82.3,36.9539,-120.0378,12,Medium,Low,Low
82.3,36.9539,-120.0378,1,Medium,Low,Low
82.3,36.9539,-120.0378,2,Medium,Low,Low
82.3,36.9539,-120.0378,3,Low,Low,Medium
82.3,36.9539,-120.0378,4,Medium,Low,Medium
82.3,36.9539,-120.0378,5,Low,Low,Medium
82.3,36.9539,-120.0378,6,None,Low,High
82.3,36.9539,-120.0378,7,None,Low,High
82.3,36.9539,-120.0378,8,None,Low,High
82.3,36.9539,-120.0378,9,Low,Low,High
82.3,36.9539,-120.0378,10,Low,Low,Medium
82.3,36.9539,-120.0378,11,Low,Low,Medium
82.3,36.9539,-120.0378,12,Low,Low,Low
82.3,36.9539,-120.0378,1,Medium,Low,Low
82.3,36.9539,-120.0378,2,Medium,Low,Medium
82.3,36.9539,-120.0378,3,Medium,Low,Medium
82.3,36.9539,-120.0378,4,Medium,Low,Medium
82.3,36.9539,-120.0378,5,None,Low,High
82.3,36.9539,-120.0378,6,None,Low,High
82.3,36.9539,-120.0378,7,None,Low,High
271.3,34.7675,-114.6188,1,Low,Low,Medium
271.3,34.7675,-114.6188,2,Medium,Low,Medium
271.3,34.7675,-114.6188,3,Low,Low,Medium
271.3,34.7675,-114.6188,4,Low,Low,High
271.3,34.7675,-114.6188,5,Medium,Low,High
271.3,34.7675,-114.6188,6,None,Low,High
271.3,34.7675,-114.6188,7,Low,Low,High
271.3,34.7675,-114.6188,8,Low,Low,High
271.3,34.7675,-114.6188,9,Medium,Low,High
271.3,34.7675,-114.6188,10,Medium,Low,High
271.3,34.7675,-114.6188,11,Low,Low,Medium
271.3,34.7675,-114.6188,12,Low,Low,Low
271.3,34.7675,-114.6188,1,Low,Low,Medium
271.3,34.7675,-114.6188,2,Low,Low,Medium
271.3,34.7675,-114.6188,3,Low,Low,High
271.3,34.7675,-114.6188,4,Medium,Low,High
271.3,34.7675,-114.6188,5,None,Low,High
271.3,34.7675,-114.6188,6,None,Low,High
271.3,34.7675,-114.6188,7,High,Low,High
271.3,34.7675,-114.6188,8,Low,Low,High
271.3,34.7675,-114.6188,9,Low,Low,High
271.3,34.7675,-114.6188,10,Medium,Low,High
271.3,34.7675,-114.6188,11,None,Low,Medium
271.3,34.7675,-114.6188,12,Medium,Low,Medium
271.3,34.7675,-114.6188,1,Medium,Low,Low
271.3,34.7675,-114.6188,2,Low,Low,Medium
271.3,34.7675,-114.6188,3,Low,Low,High
271.3,34.7675,-114.6188,4,None,Low,High
271.3,34.7675,-114.6188,5,Low,Low,High
271.3,34.7675,-114.6188,6,None,Low,High
271.3,34.7675,-114.6188,7,Low,Low,High
271.3,34.7675,-114.6188,8,High,Low,High
271.3,34.7675,-114.6188,9,Low,Low,High
271.3,34.7675,-114.6188,10,Low,Low,High
271.3,34.7675,-114.6188,11,Medium,Low,Medium
271.3,34.7675,-114.6188,12,Low,Low,Medium
271.3,34.7675,-114.6188,1,None,Low,Medium
271.3,34.7675,-114.6188,2,Low,Low,Medium
271.3,34.7675,-114.6188,3,Low,Low,High
271.3,34.7675,-114.6188,4,Low,Low,High
271.3,34.7675,-114.6188,5,Low,Low,High
271.3,34.7675,-114.6188,6,None,Low,High
271.3,34.7675,-114.6188,7,High,Low,High
1092.7,34.8328,-118.865,1,Medium,Low,None
1092.7,34.8328,-118.865,2,Medium,Low,None
1092.7,34.8328,-118.865,3,High,High,None
1092.7,34.8328,-118.865,4,None,Low,None
1092.7,34.8328,-118.865,5,Low,Low,None
1092.7,34.8328,-118.865,6,Low,Low,None
1092.7,34.8328,-118.865,7,None,Low,None
1092.7,34.8328,-118.865,8,Low,Low,None
1092.7,34.8328,-118.865,9,Low,Low,None
1092.7,34.8328,-118.865,10,Low,Low,None
1092.7,34.8328,-118.865,11,Medium,Low,None
1092.7,34.8328,-118.865,12,Medium,Low,None
1092.7,34.8328,-118.865,1,Medium,Low,None
1092.7,34.8328,-118.865,2,High,High,None
1092.7,34.8328,-118.865,3,High,High,None
1092.7,34.8328,-118.865,4,High,High,None
1092.7,34.8328,-118.865,5,Low,Low,None
1092.7,34.8328,-118.865,6,None,Low,None
1092.7,34.8328,-118.865,7,Low,Low,None
1092.7,34.8328,-118.865,8,None,Low,None
1092.7,34.8328,-118.865,9,None,Low,None
1092.7,34.8328,-118.865,10,Low,Low,None
1092.7,34.8328,-118.865,11,Low,Low,None
1092.7,34.8328,-118.865,12,High,High,None
1092.7,34.8328,-118.865,1,Medium,High,None
1092.7,34.8328,-118.865,2,Medium,High,None
1092.7,34.8328,-118.865,3,High,Low,None
1092.7,34.8328,-118.865,4,Low,Low,None
1092.7,34.8328,-118.865,5,Medium,Low,None
1092.7,34.8328,-118.865,6,None,Low,None
1092.7,34.8328,-118.865,7,Low,Low,None
1092.7,34.8328,-118.865,8,None,Low,None
1092.7,34.8328,-118.865,9,Low,Low,None
1092.7,34.8328,-118.865,10,Low,Low,None
1092.7,34.8328,-118.865,11,Medium,Low,None
1092.7,34.8328,-118.865,12,Medium,Low,None
1092.7,34.8328,-118.865,1,Medium,Low,None
1092.7,34.8328,-118.865,2,High,Low,None
1092.7,34.8328,-118.865,3,High,Low,None
1092.7,34.8328,-118.865,4,Medium,Low,None
1092.7,34.8328,-118.865,5,Low,Low,None
1092.7,34.8328,-118.865,6,None,Low,None
1092.7,34.8328,-118.865,7,None,Low,None
1431.0,38.2769,-120.3114,1,Medium,High,Low
1431.0,38.2769,-120.3114,2,High,High,Low
1431.0,38.2769,-120.3114,3,None,High,None
1431.0,38.2769,-120.3114,4,Medium,Low,None
1431.0,38.2769,-120.3114,5,Medium,High,None
1431.0,38.2769,-120.3114,6,None,Low,None
1431.0,38.2769,-120.3114,7,None,Low,None
1431.0,38.2769,-120.3114,8,None,Low,High
1431.0,38.2769,-120.3114,9,Medium,Low,None
1431.0,38.2769,-120.3114,10,Low,Low,Low
1431.0,38.2769,-120.3113,11,Medium,High,Low
1431.0,38.2769,-120.3113,12,Medium,High,None
1431.0,38.2769,-120.3113,1,Medium,Low,None
1431.0,38.2769,-120.3113,2,High,Low,None
1431.0,38.2769,-120.3113,3,None,Low,None
1431.0,38.2769,-120.3113,4,Medium,Low,None
1431.0,38.2769,-120.3113,5,Medium,Low,None
1431.0,38.2769,-120.3113,6,None,Low,None
1431.0,38.2769,-120.3113,7,Low,Low,None
1431.0,38.2769,-120.3113,8,None,Low,Low
1431.0,38.2769,-120.3113,9,Medium,Low,None
1431.0,38.2769,-120.3113,10,Medium,Low,None
1431.0,38.2769,-120.3113,11,High,Low,None
1431.0,38.2769,-120.3113,12,High,High,None
1431.0,38.2769,-120.3113,1,High,High,Low
1431.0,38.2769,-120.3113,2,High,High,Low
1431.0,38.2769,-120.3113,3,None,Low,None
1431.0,38.2769,-120.3113,4,High,High,Low
1431.0,38.2769,-120.3113,5,Medium,Low,Medium
1431.0,38.2769,-120.3113,6,None,Low,Medium
1431.0,38.2769,-120.3113,7,Low,Low,High
999.7,41.2514,-122.1383,1,High,High,None
999.7,41.2514,-122.1383,2,High,High,Low
999.7,41.2514,-122.1383,3,High,High,None
999.7,41.2514,-122.1383,4,Medium,High,None
999.7,41.2514,-122.1383,5,High,Low,None
999.7,41.2514,-122.1383,6,Low,Low,Medium
999.7,41.2514,-122.1383,7,None,Low,None
999.7,41.2514,-122.1383,8,Low,Low,High
999.7,41.2514,-122.1383,9,High,Low,Medium
999.7,41.2514,-122.1383,10,High,Low,None
999.7,41.2514,-122.1383,11,Low,High,None
999.7,41.2514,-122.1383,12,High,High,None
999.7,41.2514,-122.1383,1,High,High,None
999.7,41.2514,-122.1383,2,High,High,Low
999.7,41.2514,-122.1383,3,High,High,Low
999.7,41.2514,-122.1383,4,Medium,High,None
999.7,41.2514,-122.1383,5,Medium,Low,Medium
999.7,41.2514,-122.1383,6,Low,Low,None
999.7,41.2514,-122.1383,7,Medium,Low,None
999.7,41.2514,-122.1383,8,None,Low,None
999.7,41.2514,-122.1383,9,Medium,Low,None
999.7,41.2514,-122.1383,10,High,High,None
999.7,41.2514,-122.1383,11,High,High,None
999.7,41.2514,-122.1383,12,Medium,High,None
999.7,41.2514,-122.1383,1,Low,High,None
999.7,41.2514,-122.1383,2,High,High,None
999.7,41.2514,-122.1383,3,Medium,High,None
999.7,41.2514,-122.1383,4,Medium,Low,Low
999.7,41.2514,-122.1383,5,Medium,Low,Medium
999.7,41.2514,-122.1383,6,Low,Low,None
999.7,41.2514,-122.1383,7,Low,Low,None
999.7,41.2514,-122.1383,8,High,Low,None
999.7,41.2514,-122.1383,9,None,Low,None
999.7,41.2514,-122.1383,10,Medium,Low,Low
999.7,41.2514,-122.1383,11,Low,Low,None
999.7,41.2514,-122.1383,12,Low,High,None
999.7,41.2514,-122.1383,1,High,Low,None
999.7,41.2514,-122.1383,2,High,High,None
999.7,41.2514,-122.1383,3,High,Low,None
999.7,41.2514,-122.1383,4,Low,High,Low
999.7,41.2514,-122.1383,5,None,Low,None
999.7,41.2514,-122.1383,6,Low,Low,None
999.7,41.2514,-122.1383,7,Low,Low,None
1250.3,37.3711,-118.358,1,Low,High,Low
1250.3,37.3711,-118.358,2,Medium,Low,Low
1250.3,37.3711,-118.358,3,Medium,Low,Low
1250.3,37.3711,-118.358,4,Low,High,Low
1250.3,37.3711,-118.358,5,Low,Low,Medium
1250.3,37.3711,-118.358,6,Low,Low,High
1250.3,37.3711,-118.358,7,Low,Low,High
1250.3,37.3711,-118.358,8,Low,Low,High
1250.3,37.3711,-118.358,9,Low,Low,High
1250.3,37.3711,-118.358,10,Medium,Low,Medium
1250.3,37.3711,-118.358,11,Low,Low,Low
1250.3,37.3711,-118.358,12,Low,Low,Low
1250.3,37.3711,-118.358,1,High,High,Low
1250.3,37.3711,-118.358,2,Low,High,Low
1250.3,37.3711,-118.358,3,Low,Low,Low
1250.3,37.3711,-118.358,4,Low,High,Medium
1250.3,37.3711,-118.358,5,Low,Low,Medium
1250.3,37.3711,-118.358,6,None,Low,High
1250.3,37.3711,-118.358,7,Low,Low,High
1250.3,37.3711,-118.358,8,Low,Low,High
1250.3,37.3711,-118.358,9,None,Low,High
1250.3,37.3711,-118.358,10,Medium,Low,Medium
1250.3,37.3711,-118.358,11,Low,Low,Low
1250.3,37.3711,-118.358,12,Medium,High,Low
1250.3,37.3711,-118.358,1,Medium,High,Low
1250.3,37.3711,-118.358,2,Medium,Low,Low
1250.3,37.3711,-118.358,3,Medium,Low,Medium
1250.3,37.3711,-118.358,4,Low,Low,Medium
1250.3,37.3711,-118.358,5,Medium,Low,Medium
1250.3,37.3711,-118.358,6,None,Low,High
1250.3,37.3711,-118.358,7,Medium,Low,High
1250.3,37.3711,-118.358,8,Low,Low,High
1250.3,37.3711,-118.358,9,Low,Low,High
1250.3,37.3711,-118.358,10,Low,Low,Medium
1250.3,37.3711,-118.358,11,Low,Low,Low
1250.3,37.3711,-118.358,12,Low,High,Low
1250.3,37.3711,-118.358,1,Low,High,Low
1250.3,37.3711,-118.358,2,High,Low,Low
1250.3,37.3711,-118.358,3,Low,Low,Low
1250.3,37.3711,-118.358,4,Low,High,Medium
1250.3,37.3711,-118.358,5,Low,Low,Medium
1250.3,37.3711,-118.358,6,None,Low,High
1250.3,37.3711,-118.358,7,Low,Low,High
1005.8,41.008,-121.435,1,Medium,Low,None
1005.8,41.008,-121.435,2,Medium,Low,None
