@relation 'Weather-Dated-weka.filters.unsupervised.attribute.Remove-R1-2,6,8,10,12-weka.filters.unsupervised.attribute.Remove-R5-6'

@attribute ELEVATION numeric
@attribute LATITUDE numeric
@attribute LONGITUDE numeric
@attribute MONTH numeric
@attribute MNTM_CLASS {Medium,Low,High,None}

@data
2071.7,37.9567,-119.1194,3,Low
2071.7,37.9567,-119.1194,4,Low
2071.7,37.9567,-119.1194,5,Medium
2071.7,37.9567,-119.1194,6,Medium
2071.7,37.9567,-119.1194,7,High
122.8,41.3089,-123.5317,1,Low
122.8,41.3089,-123.5317,2,Low
122.8,41.3089,-123.5317,3,Low
122.8,41.3089,-123.5317,4,Low
122.8,41.3089,-123.5317,5,Medium
122.8,41.3089,-123.5317,6,Medium
122.8,41.3089,-123.5317,7,High
122.8,41.3089,-123.5317,8,High
122.8,41.3089,-123.5317,9,High
122.8,41.3089,-123.5317,10,Medium
122.8,41.3089,-123.5317,11,Low
122.8,41.3089,-123.5317,12,Low
122.8,41.3089,-123.5317,1,Low
122.8,41.3089,-123.5317,2,Low
122.8,41.3089,-123.5317,3,Low
122.8,41.3089,-123.5317,4,Medium
122.8,41.3089,-123.5317,5,Medium
122.8,41.3089,-123.5317,6,Medium
122.8,41.3089,-123.5317,7,High
122.8,41.3089,-123.5317,8,High
122.8,41.3088,-123.5316,9,High
122.8,41.3088,-123.5316,10,Low
122.8,41.3088,-123.5316,11,Low
122.8,41.3088,-123.5316,12,Low
122.8,41.3088,-123.5316,1,Low
122.8,41.3088,-123.5316,2,Low
122.8,41.3088,-123.5316,3,Low
122.8,41.3088,-123.5316,4,Medium
122.8,41.3088,-123.5316,5,Medium
122.8,41.3088,-123.5316,6,High
122.8,41.3088,-123.5316,7,High
122.8,41.3088,-123.5316,8,High
122.8,41.3088,-123.5316,9,High
122.8,41.3088,-123.5316,10,Medium
122.8,41.3088,-123.5316,11,Low
122.8,41.3088,-123.5316,12,Low
122.8,41.3088,-123.5316,1,Low
122.8,41.3088,-123.5316,2,Low
122.8,41.3088,-123.5316,3,Medium
122.8,41.3088,-123.5316,4,Medium
122.8,41.3088,-123.5316,5,Medium
122.8,41.3088,-123.5316,6,High
122.8,41.3088,-123.5316,7,High
77.4,39.7458,-122.1997,1,None
77.4,39.7458,-122.1997,2,Low
77.4,39.7458,-122.1997,3,Low
77.4,39.7458,-122.1997,4,Medium
77.4,39.7458,-122.1997,5,Medium
77.4,39.7458,-122.1997,6,Low
77.4,39.7458,-122.1997,7,Medium
77.4,39.7458,-122.1997,8,Low
77.4,39.7458,-122.1997,9,Low
77.4,39.7458,-122.1997,10,Low
77.4,39.7458,-122.1997,11,Low
77.4,39.7458,-122.1997,12,Low
77.4,39.7458,-122.1997,1,None
77.4,39.7458,-122.1997,2,Low
77.4,39.7458,-122.1997,3,Low
77.4,39.7458,-122.1997,4,Medium
77.4,39.7458,-122.1997,5,Low
77.4,39.7458,-122.1997,6,Low
77.4,39.7458,-122.1997,7,High
77.4,39.7458,-122.1997,8,High
77.4,39.7458,-122.1997,9,High
77.4,39.7458,-122.1997,10,High
77.4,39.7458,-122.1997,11,Medium
77.4,39.7458,-122.1997,12,Low
77.4,39.7458,-122.1997,1,Low
77.4,39.7458,-122.1997,2,Low
77.4,39.7458,-122.1997,3,Medium
77.4,39.7458,-122.1997,4,Medium
77.4,39.7458,-122.1997,5,High
77.4,39.7458,-122.1997,6,High
77.4,39.7458,-122.1997,7,High
77.4,39.7458,-122.1997,8,High
77.4,39.7458,-122.1997,9,High
77.4,39.7458,-122.1997,10,Medium
77.4,39.7458,-122.1997,11,Medium
77.4,39.7458,-122.1997,12,Low
77.4,39.7458,-122.1997,1,Medium
77.4,39.7458,-122.1997,2,Low
77.4,39.7458,-122.1997,3,Medium
77.4,39.7458,-122.1997,4,Medium
77.4,39.7458,-122.1997,5,High
77.4,39.7458,-122.1997,6,High
77.4,39.7458,-122.1997,7,High
965.3,34.3592,-116.5378,1,Low
965.3,34.3592,-116.5378,2,Low
965.3,34.3592,-116.5378,3,Medium
965.3,34.3592,-116.5378,4,Medium
965.3,34.3592,-116.5378,5,Medium
965.3,34.3592,-116.5378,6,High
965.3,34.3592,-116.5378,7,High
965.3,34.3592,-116.5378,8,High
965.3,34.3591,-116.5378,9,High
965.3,34.3591,-116.5378,10,High
965.3,34.3591,-116.5378,11,Low
965.3,34.3591,-116.5378,12,Low
965.3,34.3591,-116.5378,1,Low
965.3,34.3591,-116.5378,2,Low
965.3,34.3591,-116.5378,3,Medium
965.3,34.3591,-116.5378,4,Medium
965.3,34.3591,-116.5378,5,High
965.3,34.3591,-116.5378,6,High
965.3,34.3591,-116.5378,7,High
965.3,34.3591,-116.5378,8,High
965.3,34.3591,-116.5378,9,High
965.3,34.3591,-116.5378,10,High
965.3,34.3591,-116.5378,11,Medium
965.3,34.3591,-116.5378,12,Low
965.3,34.3591,-116.5378,1,Low
965.3,34.3591,-116.5378,2,Low
965.3,34.3591,-116.5378,3,Medium
965.3,34.3591,-116.5378,4,Medium
965.3,34.3591,-116.5378,5,High
965.3,34.3591,-116.5378,6,High
965.3,34.3591,-116.5378,7,High
965.3,34.3591,-116.5378,8,High
965.3,34.3591,-116.5378,9,High
965.3,34.3591,-116.5378,10,Medium
965.3,34.3591,-116.5378,11,Medium
965.3,34.3591,-116.5378,12,Low
965.3,34.3591,-116.5378,1,Low
965.3,34.3591,-116.5378,2,Medium
965.3,34.3591,-116.5378,3,Low
965.3,34.3591,-116.5378,4,Medium
965.3,34.3591,-116.5378,5,High
965.3,34.3591,-116.5378,6,High
965.3,34.3591,-116.5378,7,High
82.3,36.9539,-120.0378,1,Low
82.3,36.9539,-120.0378,2,Low
82.3,36.9539,-120.0378,3,Medium
82.3,36.9539,-120.0378,4,Medium
82.3,36.9539,-120.0378,5,Medium
82.3,36.9539,-120.0378,6,High
82.3,36.9539,-120.0378,7,Medium
82.3,36.9539,-120.0378,8,High
82.3,36.9539,-120.0378,9,High
82.3,36.9539,-120.0378,10,Medium
82.3,36.9539,-120.0378,11,Low
82.3,36.9539,-120.0378,12,Low
82.3,36.9539,-120.0378,1,Low
82.3,36.9539,-120.0378,2,Low
82.3,36.9539,-120.0378,3,Medium
82.3,36.9539,-120.0378,4,Medium
82.3,36.9539,-120.0378,5,High
82.3,36.9539,-120.0378,6,High
82.3,36.9539,-120.0378,7,High
82.3,36.9539,-120.0378,8,High
82.3,36.9539,-120.0378,9,Low
82.3,36.9539,-120.0378,10,Low
82.3,36.9539,-120.0378,11,Low
82.3,36.9539,-120.0378,12,Low
82.3,36.9539,-120.0378,1,Low
82.3,36.9539,-120.0378,2,Low
82.3,36.9539,-120.0378,3,Medium
82.3,36.9539,-120.0378,4,Medium
82.3,36.9539,-120.0378,5,Medium
82.3,36.9539,-120.0378,6,High
82.3,36.9539,-120.0378,7,High
82.3,36.9539,-120.0378,8,High
82.3,36.9539,-120.0378,9,High
82.3,36.9539,-120.0378,10,Medium
82.3,36.9539,-120.0378,11,Medium
82.3,36.9539,-120.0378,12,Low
82.3,36.9539,-120.0378,1,Low
82.3,36.9539,-120.0378,2,Medium
82.3,36.9539,-120.0378,3,Medium
82.3,36.9539,-120.0378,4,Medium
82.3,36.9539,-120.0378,5,High
82.3,36.9539,-120.0378,6,High
82.3,36.9539,-120.0378,7,High
271.3,34.7675,-114.6188,1,Medium
271.3,34.7675,-114.6188,2,Medium
271.3,34.7675,-114.6188,3,Medium
271.3,34.7675,-114.6188,4,High
271.3,34.7675,-114.6188,5,High
271.3,34.7675,-114.6188,6,High
271.3,34.7675,-114.6188,7,High
271.3,34.7675,-114.6188,8,High
271.3,34.7675,-114.6188,9,High
271.3,34.7675,-114.6188,10,High
271.3,34.7675,-114.6188,11,Medium
271.3,34.7675,-114.6188,12,Low
271.3,34.7675,-114.6188,1,Medium
271.3,34.7675,-114.6188,2,Medium
271.3,34.7675,-114.6188,3,High
271.3,34.7675,-114.6188,4,High
271.3,34.7675,-114.6188,5,High
271.3,34.7675,-114.6188,6,High
271.3,34.7675,-114.6188,7,High
271.3,34.7675,-114.6188,8,High
271.3,34.7675,-114.6188,9,High
271.3,34.7675,-114.6188,10,High
271.3,34.7675,-114.6188,11,Medium
271.3,34.7675,-114.6188,12,Medium
271.3,34.7675,-114.6188,1,Low
271.3,34.7675,-114.6188,2,Medium
271.3,34.7675,-114.6188,3,High
271.3,34.7675,-114.6188,4,High
271.3,34.7675,-114.6188,5,High
271.3,34.7675,-114.6188,6,High
271.3,34.7675,-114.6188,7,High
271.3,34.7675,-114.6188,8,High
271.3,34.7675,-114.6188,9,High
271.3,34.7675,-114.6188,10,High
271.3,34.7675,-114.6188,11,Medium
271.3,34.7675,-114.6188,12,Medium
271.3,34.7675,-114.6188,1,Medium
271.3,34.7675,-114.6188,2,Medium
271.3,34.7675,-114.6188,3,High
271.3,34.7675,-114.6188,4,High
271.3,34.7675,-114.6188,5,High
271.3,34.7675,-114.6188,6,High
271.3,34.7675,-114.6188,7,High
1092.7,34.8328,-118.865,1,None
1092.7,34.8328,-118.865,2,None
1092.7,34.8328,-118.865,3,None
1092.7,34.8328,-118.865,4,None
1092.7,34.8328,-118.865,5,None
1092.7,34.8328,-118.865,6,None
1092.7,34.8328,-118.865,7,None
1092.7,34.8328,-118.865,8,None
1092.7,34.8328,-118.865,9,None
1092.7,34.8328,-118.865,10,None
1092.7,34.8328,-118.865,11,None
1092.7,34.8328,-118.865,12,None
1092.7,34.8328,-118.865,1,None
1092.7,34.8328,-118.865,2,None
1092.7,34.8328,-118.865,3,None
1092.7,34.8328,-118.865,4,None
1092.7,34.8328,-118.865,5,None
1092.7,34.8328,-118.865,6,None
1092.7,34.8328,-118.865,7,None
1092.7,34.8328,-118.865,8,None
1092.7,34.8328,-118.865,9,None
1092.7,34.8328,-118.865,10,None
1092.7,34.8328,-118.865,11,None
1092.7,34.8328,-118.865,12,None
1092.7,34.8328,-118.865,1,None
1092.7,34.8328,-118.865,2,None
1092.7,34.8328,-118.865,3,None
1092.7,34.8328,-118.865,4,None
1092.7,34.8328,-118.865,5,None
1092.7,34.8328,-118.865,6,None
1092.7,34.8328,-118.865,7,None
1092.7,34.8328,-118.865,8,None
1092.7,34.8328,-118.865,9,None
1092.7,34.8328,-118.865,10,None
1092.7,34.8328,-118.865,11,None
1092.7,34.8328,-118.865,12,None
1092.7,34.8328,-118.865,1,None
1092.7,34.8328,-118.865,2,None
1092.7,34.8328,-118.865,3,None
1092.7,34.8328,-118.865,4,None
1092.7,34.8328,-118.865,5,None
1092.7,34.8328,-118.865,6,None
1092.7,34.8328,-118.865,7,None
1431,38.2769,-120.3114,1,Low
1431,38.2769,-120.3114,2,Low
1431,38.2769,-120.3114,3,None
1431,38.2769,-120.3114,4,None
1431,38.2769,-120.3114,5,None
1431,38.2769,-120.3114,6,None
1431,38.2769,-120.3114,7,None
1431,38.2769,-120.3114,8,High
1431,38.2769,-120.3114,9,None
1431,38.2769,-120.3114,10,Low
1431,38.2769,-120.3113,11,Low
1431,38.2769,-120.3113,12,None
1431,38.2769,-120.3113,1,None
1431,38.2769,-120.3113,2,None
1431,38.2769,-120.3113,3,None
1431,38.2769,-120.3113,4,None
1431,38.2769,-120.3113,5,None
1431,38.2769,-120.3113,6,None
1431,38.2769,-120.3113,7,None
1431,38.2769,-120.3113,8,Low
1431,38.2769,-120.3113,9,None
1431,38.2769,-120.3113,10,None
1431,38.2769,-120.3113,11,None
1431,38.2769,-120.3113,12,None
1431,38.2769,-120.3113,1,Low
1431,38.2769,-120.3113,2,Low
1431,38.2769,-120.3113,3,None
1431,38.2769,-120.3113,4,Low
1431,38.2769,-120.3113,5,Medium
1431,38.2769,-120.3113,6,Medium
1431,38.2769,-120.3113,7,High
999.7,41.2514,-122.1383,1,None
999.7,41.2514,-122.1383,2,Low
999.7,41.2514,-122.1383,3,None
999.7,41.2514,-122.1383,4,None
999.7,41.2514,-122.1383,5,None
999.7,41.2514,-122.1383,6,Medium
999.7,41.2514,-122.1383,7,None
999.7,41.2514,-122.1383,8,High
999.7,41.2514,-122.1383,9,Medium
999.7,41.2514,-122.1383,10,None
999.7,41.2514,-122.1383,11,None
999.7,41.2514,-122.1383,12,None
999.7,41.2514,-122.1383,1,None
999.7,41.2514,-122.1383,2,Low
999.7,41.2514,-122.1383,3,Low
999.7,41.2514,-122.1383,4,None
999.7,41.2514,-122.1383,5,Medium
999.7,41.2514,-122.1383,6,None
999.7,41.2514,-122.1383,7,None
999.7,41.2514,-122.1383,8,None
999.7,41.2514,-122.1383,9,None
999.7,41.2514,-122.1383,10,None
999.7,41.2514,-122.1383,11,None
999.7,41.2514,-122.1383,12,None
999.7,41.2514,-122.1383,1,None
999.7,41.2514,-122.1383,2,None
999.7,41.2514,-122.1383,3,None
999.7,41.2514,-122.1383,4,Low
999.7,41.2514,-122.1383,5,Medium
999.7,41.2514,-122.1383,6,None
999.7,41.2514,-122.1383,7,None
999.7,41.2514,-122.1383,8,None
999.7,41.2514,-122.1383,9,None
999.7,41.2514,-122.1383,10,Low
999.7,41.2514,-122.1383,11,None
999.7,41.2514,-122.1383,12,None
999.7,41.2514,-122.1383,1,None
999.7,41.2514,-122.1383,2,None
999.7,41.2514,-122.1383,3,None
999.7,41.2514,-122.1383,4,Low
999.7,41.2514,-122.1383,5,None
999.7,41.2514,-122.1383,6,None
999.7,41.2514,-122.1383,7,None
1250.3,37.3711,-118.358,1,Low
1250.3,37.3711,-118.358,2,Low
1250.3,37.3711,-118.358,3,Low
1250.3,37.3711,-118.358,4,Low
1250.3,37.3711,-118.358,5,Medium
1250.3,37.3711,-118.358,6,High
1250.3,37.3711,-118.358,7,High
1250.3,37.3711,-118.358,8,High
1250.3,37.3711,-118.358,9,High
1250.3,37.3711,-118.358,10,Medium
1250.3,37.3711,-118.358,11,Low
1250.3,37.3711,-118.358,12,Low
1250.3,37.3711,-118.358,1,Low
1250.3,37.3711,-118.358,2,Low
1250.3,37.3711,-118.358,3,Low
1250.3,37.3711,-118.358,4,Medium
1250.3,37.3711,-118.358,5,Medium
1250.3,37.3711,-118.358,6,High
1250.3,37.3711,-118.358,7,High
1250.3,37.3711,-118.358,8,High
1250.3,37.3711,-118.358,9,High
1250.3,37.3711,-118.358,10,Medium
1250.3,37.3711,-118.358,11,Low
1250.3,37.3711,-118.358,12,Low
1250.3,37.3711,-118.358,1,Low
1250.3,37.3711,-118.358,2,Low
1250.3,37.3711,-118.358,3,Medium
1250.3,37.3711,-118.358,4,Medium
1250.3,37.3711,-118.358,5,Medium
1250.3,37.3711,-118.358,6,High
1250.3,37.3711,-118.358,7,High
1250.3,37.3711,-118.358,8,High
1250.3,37.3711,-118.358,9,High
1250.3,37.3711,-118.358,10,Medium
1250.3,37.3711,-118.358,11,Low
1250.3,37.3711,-118.358,12,Low
1250.3,37.3711,-118.358,1,Low
1250.3,37.3711,-118.358,2,Low
1250.3,37.3711,-118.358,3,Low
1250.3,37.3711,-118.358,4,Medium
1250.3,37.3711,-118.358,5,Medium
1250.3,37.3711,-118.358,6,High
1250.3,37.3711,-118.358,7,High
1005.8,41.008,-121.435,1,None
1005.8,41.008,-121.435,2,None
1005.8,41.008,-121.435,3,None
1005.8,41.008,-121.435,4,None
1005.8,41.008,-121.435,5,None
1005.8,41.008,-121.435,6,None
1005.8,41.008,-121.435,7,None
1005.8,41.008,-121.435,8,None
1005.8,41.008,-121.435,9,None
1005.8,41.008,-121.435,10,None
1005.8,41.008,-121.435,11,None
1005.8,41.008,-121.435,12,None
1005.8,41.008,-121.435,1,None
1005.8,41.008,-121.435,2,None
1005.8,41.008,-121.435,3,None
1005.8,41.008,-121.435,4,None
1005.8,41.008,-121.435,5,None
1005.8,41.008,-121.435,6,None
1005.8,41.008,-121.435,7,None
1005.8,41.008,-121.435,8,None
1005.8,41.008,-121.435,9,None
1005.8,41.008,-121.435,10,None
1005.8,41.008,-121.435,11,None
1005.8,41.008,-121.435,12,None
1005.8,41.008,-121.435,1,None
1005.8,41.008,-121.435,2,None
1005.8,41.008,-121.435,3,None
1005.8,41.008,-121.435,4,None
1005.8,41.008,-121.435,5,None
1005.8,41.008,-121.435,6,None
1005.8,41.008,-121.435,7,None
1005.8,41.008,-121.435,8,None
1005.8,41.008,-121.435,9,None
1005.8,41.008,-121.435,10,None
1005.8,41.008,-121.435,11,None
1005.8,41.008,-121.435,12,None
1005.8,41.008,-121.435,1,None
1005.8,41.008,-121.435,2,None
1005.8,41.008,-121.435,3,None
1005.8,41.008,-121.435,4,None
1005.8,41.008,-121.435,5,None
1005.8,41.008,-121.435,6,None
1005.8,41.008,-121.435,7,None
847.6,39.2466,-121.0008,1,Low
847.6,39.2466,-121.0008,2,Low
847.6,39.2466,-121.0008,3,Low
847.6,39.2466,-121.0008,4,Low
847.6,39.2466,-121.0008,5,Low
847.6,39.2466,-121.0008,6,Medium
847.6,39.2466,-121.0008,7,High
847.6,39.2466,-121.0008,8,High
847.6,39.2466,-121.0008,9,High
847.6,39.2466,-121.0008,10,Medium
847.6,39.2466,-121.0008,11,Low
847.6,39.2466,-121.0008,12,None
847.6,39.2466,-121.0008,1,Low
847.6,39.2466,-121.0008,2,Low
847.6,39.2466,-121.0008,3,Low
847.6,39.2466,-121.0008,4,Medium
847.6,39.2466,-121.0008,5,Medium
847.6,39.2466,-121.0008,6,High
847.6,39.2466,-121.0008,7,High
847.6,39.2466,-121.0008,8,High
847.6,39.2466,-121.0008,9,Medium
847.6,39.2466,-121.0008,10,Medium
847.6,39.2466,-121.0008,11,Low
847.6,39.2466,-121.0008,12,Low
847.6,39.2466,-121.0008,1,Low
847.6,39.2466,-121.0008,2,Low
847.6,39.2466,-121.0008,3,Low
847.6,39.2466,-121.0008,4,Medium
847.6,39.2466,-121.0008,5,Medium
847.6,39.2466,-121.0008,6,High
847.6,39.2466,-121.0008,7,High
2590.8,37.2397,-118.599,1,None
2590.8,37.2397,-118.599,2,None
2590.8,37.2397,-118.599,3,None
2590.8,37.2397,-118.599,4,None
2590.8,37.2397,-118.599,5,None
2590.8,37.2397,-118.599,6,None
2590.8,37.2397,-118.599,7,None
2590.8,37.2397,-118.599,8,None
2587.8,37.2377,-118.5938,9,Medium
2587.8,37.2377,-118.5938,10,Low
2587.8,37.2377,-118.5938,11,Low
2587.8,37.2377,-118.5938,12,Low
1629.2,34.3175,-117.8419,1,None
1629.2,34.3175,-117.8419,2,None
1629.2,34.3175,-117.8419,3,None
1629.2,34.3175,-117.8419,4,None
1629.2,34.3175,-117.8419,5,None
1629.2,34.3175,-117.8419,6,None
1629.2,34.3175,-117.8419,7,None
1629.2,34.3175,-117.8419,8,None
1629.2,34.3175,-117.8419,9,None
1629.2,34.3175,-117.8419,10,None
1629.2,34.3175,-117.8419,11,None
1629.2,34.3175,-117.8419,12,None
1629.2,34.3175,-117.8419,1,None
1629.2,34.3175,-117.8419,2,None
1629.2,34.3175,-117.8419,3,None
1629.2,34.3175,-117.8419,4,None
1629.2,34.3175,-117.8419,5,None
1629.2,34.3175,-117.8419,6,None
1629.2,34.3175,-117.8419,7,None
1629.2,34.3175,-117.8419,8,None
1629.2,34.3175,-117.8419,9,None
1629.2,34.3175,-117.8419,10,None
1629.2,34.3175,-117.8419,11,None
1629.2,34.3175,-117.8419,12,None
1629.2,34.3175,-117.8419,1,None
1629.2,34.3175,-117.8419,2,None
1629.2,34.3175,-117.8419,3,None
1629.2,34.3175,-117.8419,4,None
1629.2,34.3175,-117.8419,5,None
1629.2,34.3175,-117.8419,6,None
1629.2,34.3175,-117.8419,7,None
1629.2,34.3175,-117.8419,8,None
1629.2,34.3175,-117.8419,9,None
1629.2,34.3175,-117.8419,10,None
1629.2,34.3175,-117.8419,11,None
1629.2,34.3175,-117.8419,12,None
1629.2,34.3175,-117.8419,1,None
1629.2,34.3175,-117.8419,2,None
1629.2,34.3175,-117.8419,3,None
1629.2,34.3175,-117.8419,4,None
1629.2,34.3175,-117.8419,5,None
1629.2,34.3175,-117.8419,6,None
1629.2,34.3175,-117.8419,7,None
12.2,37.9833,-122.0692,1,Low
12.2,37.9833,-122.0692,2,Low
12.2,37.9833,-122.0692,3,Low
12.2,37.9833,-122.0692,4,Medium
12.2,37.9833,-122.0692,5,Low
12.2,37.9833,-122.0692,6,High
12.2,37.9833,-122.0692,7,Medium
12.2,37.9833,-122.0692,8,High
12.2,37.9833,-122.0692,9,High
12.2,37.9833,-122.0692,10,Medium
12.2,37.9833,-122.0692,11,Medium
12.2,37.9833,-122.0692,12,Low
12.2,37.9833,-122.0692,1,Low
12.2,37.9833,-122.0692,2,Medium
12.2,37.9833,-122.0692,3,Medium
12.2,37.9833,-122.0692,4,Medium
12.2,37.9833,-122.0692,5,High
12.2,37.9833,-122.0692,6,High
12.2,37.9833,-122.0692,7,High
12.2,37.9833,-122.0692,8,Low
12.2,37.9833,-122.0692,9,Low
12.2,37.9833,-122.0692,10,Medium
12.2,37.9833,-122.0692,11,Medium
12.2,37.9833,-122.0692,12,Low
12.2,37.9833,-122.0692,1,Low
12.2,37.9833,-122.0692,2,Low
12.2,37.9833,-122.0692,3,Medium
12.2,37.9833,-122.0692,4,Medium
12.2,37.9833,-122.0692,5,High
12.2,37.9833,-122.0692,6,High
12.2,37.9833,-122.0692,7,High
12.2,37.9833,-122.0692,8,High
12.2,37.9833,-122.0692,9,High
12.2,37.9833,-122.0692,10,Medium
12.2,37.9833,-122.0692,11,Medium
12.2,37.9833,-122.0692,12,Low
12.2,37.9833,-122.0692,1,Medium
12.2,37.9833,-122.0692,2,Medium
12.2,37.9833,-122.0692,3,Medium
12.2,37.9833,-122.0692,4,Medium
12.2,37.9833,-122.0692,5,High
12.2,37.9833,-122.0692,6,High
12.2,37.9833,-122.0692,7,High
13.7,36.6594,-121.6656,1,Low
13.7,36.6594,-121.6656,2,None
13.7,36.6594,-121.6656,3,Low
13.7,36.6594,-121.6656,4,Low
13.7,36.6594,-121.6656,5,Low
13.7,36.6594,-121.6656,6,Low
13.7,36.6594,-121.6656,7,Low
13.7,36.6594,-121.6656,8,Medium
13.7,36.6594,-121.6656,9,Low
13.7,36.6594,-121.6656,10,None
13.7,36.6594,-121.6656,11,Low
13.7,36.6594,-121.6656,12,Low
13.7,36.6594,-121.6656,1,Low
13.7,36.6594,-121.6656,2,None
13.7,36.6594,-121.6656,3,Medium
13.7,36.6594,-121.6656,4,Medium
13.7,36.6594,-121.6663,5,Medium
13.7,36.6594,-121.6663,6,Medium
13.7,36.6594,-121.6663,7,Medium
13.7,36.6594,-121.6663,8,Medium
13.7,36.6594,-121.6663,9,Medium
13.7,36.6594,-121.6663,10,None
13.7,36.6594,-121.6663,11,Medium
13.7,36.6594,-121.6663,12,Low
13.7,36.6594,-121.6663,1,Low
13.7,36.6594,-121.6663,2,Low
13.7,36.6594,-121.6663,3,Medium
13.7,36.6594,-121.6663,4,Medium
13.7,36.6594,-121.6663,5,Medium
13.7,36.6594,-121.6663,6,Low
13.7,36.6594,-121.6663,7,Medium
13.7,36.6594,-121.6663,8,Medium
13.7,36.6594,-121.6663,9,Medium
13.7,36.6594,-121.6663,10,Medium
13.7,36.6594,-121.6663,11,Medium
13.7,36.6594,-121.6663,12,Low
13.7,36.6594,-121.6663,1,Medium
13.7,36.6594,-121.6663,2,Medium
13.7,36.6594,-121.6663,3,Medium
13.7,36.6594,-121.6663,4,Medium
13.7,36.6594,-121.6663,5,Medium
13.7,36.6594,-121.6663,6,Medium
13.7,36.6594,-121.6663,7,Medium
22.6,36.6636,-121.6081,1,Medium
22.6,36.6636,-121.6081,2,Low
22.6,36.6636,-121.6081,3,Medium
22.6,36.6636,-121.6081,4,Medium
22.6,36.6636,-121.6081,5,Medium
22.6,36.6636,-121.6081,6,Medium
22.6,36.6636,-121.6081,7,Medium
22.6,36.6636,-121.6081,8,Medium
22.6,36.6636,-121.6081,9,Medium
22.6,36.6636,-121.6081,10,Medium
22.6,36.6636,-121.6081,11,Medium
22.6,36.6636,-121.6081,12,Low
22.6,36.6636,-121.6081,1,Low
22.6,36.6636,-121.6081,2,Medium
22.6,36.6636,-121.6081,3,Medium
22.6,36.6636,-121.6081,4,Medium
22.6,36.6636,-121.6081,5,Medium
22.6,36.6636,-121.6081,6,Medium
22.6,36.6636,-121.6081,7,Medium
22.6,36.6636,-121.6081,8,Medium
22.6,36.6636,-121.6081,9,Medium
22.6,36.6636,-121.6081,10,Medium
22.6,36.6636,-121.6081,11,Medium
22.6,36.6636,-121.6081,12,Low
22.6,36.6636,-121.6081,1,Low
22.6,36.6636,-121.6081,2,Low
22.6,36.6636,-121.6081,3,Medium
22.6,36.6636,-121.6081,4,Medium
22.6,36.6636,-121.6081,5,Medium
22.6,36.6636,-121.6081,6,Medium
22.6,36.6636,-121.6081,7,Medium
22.6,36.6636,-121.6081,8,Medium
22.6,36.6636,-121.6081,9,High
22.6,36.6636,-121.6081,10,Medium
22.6,36.6636,-121.6081,11,Medium
22.6,36.6636,-121.6081,12,Low
22.6,36.6636,-121.6081,1,Medium
22.6,36.6636,-121.6081,2,Medium
22.6,36.6636,-121.6081,3,Medium
22.6,36.6636,-121.6081,4,Medium
22.6,36.6636,-121.6081,5,Medium
22.6,36.6636,-121.6081,6,Medium
22.6,36.6636,-121.6081,7,Medium
217,34.4061,-118.7569,1,None
217,34.4061,-118.7569,2,None
217,34.4061,-118.7569,3,None
217,34.4061,-118.7569,4,None
217,34.4061,-118.7569,5,None
217,34.4061,-118.7569,6,None
217,34.4061,-118.7569,7,None
217,34.4061,-118.7569,8,None
217,34.4061,-118.7569,9,None
217,34.4061,-118.7569,10,None
217,34.4061,-118.7569,11,None
217,34.4061,-118.7569,12,None
217,34.4061,-118.7569,1,None
217,34.4061,-118.7569,2,None
217,34.4061,-118.7569,3,None
217,34.4061,-118.7569,4,None
217,34.4061,-118.7569,5,None
217,34.4061,-118.7569,6,None
217,34.4061,-118.7569,7,None
217,34.4061,-118.7569,8,None
217,34.4061,-118.7569,9,None
217,34.4061,-118.7569,10,None
217,34.4061,-118.7569,11,None
217,34.4061,-118.7569,12,None
217,34.4061,-118.7569,1,None
217,34.4061,-118.7569,2,None
217,34.4061,-118.7569,3,None
217,34.4061,-118.7569,4,None
217,34.4061,-118.7569,5,None
217,34.4061,-118.7569,6,None
217,34.4061,-118.7569,7,None
217,34.4061,-118.7569,8,None
217,34.4061,-118.7569,9,None
217,34.4061,-118.7569,10,None
217,34.4061,-118.7569,11,None
217,34.4061,-118.7569,12,None
217,34.4061,-118.7569,1,None
217,34.4061,-118.7569,2,None
217,34.4061,-118.7569,3,None
217,34.4061,-118.7569,4,None
217,34.4061,-118.7569,5,None
217,34.4061,-118.7569,6,None
217,34.4061,-118.7569,7,None
444.4,40.9867,-121.9769,1,None
444.4,40.9867,-121.9769,2,None
444.4,40.9867,-121.9769,3,None
444.4,40.9867,-121.9769,4,None
444.4,40.9867,-121.9769,5,None
444.4,40.9867,-121.9769,6,None
444.4,40.9867,-121.9769,7,None
444.4,40.9867,-121.9769,8,None
444.4,40.9867,-121.9769,9,None
444.4,40.9867,-121.9769,10,None
444.4,40.9867,-121.9769,11,None
444.4,40.9867,-121.9769,12,None
444.4,40.9867,-121.9769,1,None
444.4,40.9867,-121.9769,2,None
444.4,40.9867,-121.9769,3,None
444.4,40.9867,-121.9769,4,None
444.4,40.9867,-121.9769,5,None
444.4,40.9867,-121.9769,6,None
444.4,40.9867,-121.9769,7,None
444.4,40.9867,-121.9769,8,None
444.4,40.9867,-121.9769,9,None
444.4,40.9867,-121.9769,10,None
444.4,40.9869,-121.9772,11,None
444.4,40.9869,-121.9772,12,None
444.4,40.9869,-121.9772,1,None
444.4,40.9869,-121.9772,2,None
444.4,40.9869,-121.9772,3,None
